# Monster spawns by Darkwolf999.
# Still Some Mobs Missing 
# When I Have More Info I Will Add Them,
# Remember The Spawns Need A Little Rework Later.
# Updated Missing Spawns By DPGuide.
# mapid npcid x z y heading

# Aldelle Basin Sprigg Workers
220010000 212617 903.5153 1884.6705 252.80841 100
220010000 212617 887.36774 1997.6885 254.66025 43

# Anturoon Crossing Carak Steeltooth
220010000 210390 1002.3703 1648.4476 256.60187 80
220010000 210390 1020.1546 1690.0029 258.1157 42
220010000 210390 1068.5137 1611.1752 258.8986 28
220010000 210390 1070.8196 1593.0912 258.4915 101
220010000 210390 1019.4164 1628.7245 256.93585 33
220010000 210390 1039.7454 1687.0542 257.8091 92
220010000 210390 1022.1113 1673.6187 257.7313 117
220010000 210390 1034.9565 1625.1055 258.61182 27

# Anturoon Crossing Skuld
220010000 204264 1070.5422 1786.9102 258.30655 10
220010000 204264 1107.1443 1769.3582 261.96454 110
220010000 204264 1090.0784 1774.2319 259.3605 98
220010000 204264 1066.887 1770.9425 258.0 60
220010000 204264 1094.9868 1763.5447 261.03275 65
220010000 204264 1095.8092 1784.0322 259.33737 23
220010000 204264 1081.8606 1776.3158 258.625 66

# Anturoon Crossing Eyvindr Peon
220010000 210735 1142.526 1806.5782 277.83588 74
220010000 210735 1138.8643 1791.8641 278.15356 98
220010000 210735 1152.0353 1815.5732 275.38162 119
220010000 210735 1119.5702 1841.082 270.76025 28
220010000 210735 1136.2653 1825.9084 274.14612 5
220010000 210735 1150.0897 1790.2081 279.39362 4
220010000 210735 1156.1547 1858.9491 255.75438 1
220010000 210735 1194.6881 1886.8232 257.5957 112

# Anturoon Crossing Eyvindr Sailer
220010000 210737 1130.1738 1791.5646 275.9403 49
220010000 210737 1100.8513 1837.518 266.77307 32
220010000 210737 1139.0626 1781.2793 278.9357 6
220010000 210737 1094.7471 1816.0693 266.18677 76
220010000 210737 1118.7144 1827.9324 270.22275 64
220010000 210737 1129.7577 1778.1018 276.83835 104
220010000 210737 1131.2208 1814.7781 273.65274 112
220010000 210736 1121.6409 1788.052 274.49033 79
220010000 210736 1107.2108 1827.0813 268.3703 72
220010000 210736 1117.895 1813.2267 270.4254 94
220010000 210736 1116.7157 1836.4227 270.45425 83
220010000 210737 1113.1912 1793.863 272.05634 84
220010000 210737 1229.1492 1876.8458 255.66318 57
220010000 210737 1202.2797 1863.3013 249.95795 22

# Anturoon Crossing Fang Karif
220010000 210389 1074.6099 1718.3925 266.16312 21
220010000 210389 1000.98486 1771.709 258.5182 98
220010000 210389 980.592 1778.8633 260.67896 58
220010000 210389 1073.3453 1706.4894 267.66632 76
220010000 210389 1071.1576 1746.4958 262.66635 35
220010000 210389 1012.9315 1810.7222 256.30185 110
220010000 210389 1091.5281 1721.2722 267.04547 77
220010000 210389 1086.0652 1735.575 264.88315 18
220010000 210389 1108.438 1697.6807 267.6672 104
220010000 210389 1110.026 1725.7157 269.0388 114
220010000 210389 1090.6398 1697.271 272.13562 61
220010000 210389 1006.061 1793.2028 255.23608 83

# Anturoon Crossing Woods Sparky
220010000 210387 891.797 1732.5378 261.50446 37
220010000 210387 887.39355 1783.3763 261.7879 58
220010000 210387 822.7488 1763.9832 262.62396 91
220010000 210387 902.3123 1754.7277 262.54382 11
220010000 210387 822.71466 1782.5367 265.8374 51
220010000 210387 837.1891 1777.604 263.60254 73
220010000 210387 922.4173 1776.4673 260.79364 105
220010000 210387 902.39886 1796.1948 262.0 71
220010000 210387 858.37 1783.7555 262.93848 28
220010000 210387 846.13074 1750.2764 261.67682 111
220010000 210387 872.3265 1767.3827 263.28378 68
220010000 210387 907.2064 1778.6255 261.2109 100
220010000 210387 862.98773 1728.1682 260.82224 97
220010000 210387 921.27704 1802.9219 262.6834 53
220010000 210387 936.324 1793.6259 261.28772 34
220010000 210387 884.3696 1728.0072 261.19656 3
220010000 210387 903.92053 1732.4451 261.94934 96
220010000 210387 888.39 1744.9325 262.7108 29
220010000 210386 966.54596 1806.7802 258.63785 107
220010000 210386 943.4576 1817.0624 258.3333 79
220010000 210386 982.1916 1820.3711 252.9177 108
220010000 210386 951.38586 1808.5103 258.15353 107
220010000 210386 968.4426 1827.9218 254.11658 9
220010000 210386 955.25507 1832.9688 258.03094 48
220010000 210389 964.36383 1901.4962 258.5744 107
220010000 210389 954.56244 1854.8752 253.71088 101
220010000 210387 1044.1301 2295.9438 256.26276 21
220010000 210387 1053.761 2359.483 262.0305 115
220010000 210387 1036.2437 2314.5208 256.21954 3
220010000 210387 1035.8864 2310.7937 256.3396 23
220010000 210387 1052.6724 2366.1975 262.92545 76
220010000 210387 1047.1713 2353.8525 261.21936 13

# Elroco
220010000 210338 1204.2643 2094.9895 259.67587 10
220010000 210338 1161.8235 2073.6685 259.89304 67
220010000 210338 1099.8816 2298.6165 258.0074 72
220010000 210338 888.2715 2261.9404 268.32037 56
220010000 210338 878.1249 2242.0176 268.09662 77
220010000 210338 1037.2236 2205.8503 260.02783 109
220010000 210338 1061.1613 2233.94 259.91476 21
220010000 210338 1118.3518 2186.7432 254.82608 19
220010000 210338 1132.8821 2190.3035 255.78616 3
220010000 210338 1116.1814 2147.3682 255.26134 98
220010000 210338 1097.236 2307.4092 258.36014 22
220010000 210338 1021.156 2218.475 259.84265 81
220010000 210338 914.31744 2249.7625 267.39218 51

# Anturoon Crossing Gray Bristle Brax
220010000 210652 1037.8684 1823.5541 254.90286 69
220010000 210652 1035.6658 1832.5232 254.60411 25
220010000 210652 1029.6555 1860.9476 255.39653 33
220010000 210652 1050.225 1848.6484 255.57207 27

# Anturoon Crossing Fluttering Sylph
220010000 210401 847.9499 1544.6437 280.33163 100
220010000 210401 799.9164 1534.5045 281.56177 79
220010000 210401 819.54724 1557.6377 279.0396 57
220010000 210401 829.6014 1552.3014 278.75 52
220010000 210401 812.0344 1523.2103 282.2377 107
220010000 210401 799.6476 1546.3407 283.10022 30
220010000 210401 816.5 1542.1471 280.67645 88
220010000 210401 843.03125 1560.4009 278.625 59

# Anturoon Crossing Corak Steel
220010000 210390 1032.9329 1650.4094 258.8423 18
220010000 210390 1046.7202 1609.5111 258.84628 46
220010000 210390 997.68164 1629.179 258.76743 84
220010000 210390 1059.8823 1606.1923 258.60052 18
220010000 210390 1078.9177 1603.4951 260.44614 24

# Anturoon Crossing Grave Sparkle
220010000 210402 770.87775 1778.2838 256.87335 44
220010000 210402 776.66113 1768.7017 255.5922 3
220010000 210402 795.3986 1757.7426 257.8351 12
220010000 210402 772.23755 1767.8229 254.69087 103
220010000 210402 786.4676 1769.8766 257.5138 56
220010000 210402 784.9414 1756.9799 254.61264 114

# Dubaru Vine Canyon Gray Mane Guard Fighter
220010000 210408 726.0802 1102.8248 313.17197 19
220010000 210408 668.753 1034.0044 313.87527 41
220010000 210408 735.6993 986.0817 322.13358 106
220010000 210408 744.6496 1050.0153 313.1656 35
220010000 210408 714.1271 1108.0593 311.02383 60
220010000 210408 647.037 1059.3407 313.10843 52
220010000 210408 719.3211 1114.8075 310.65137 39
220010000 210408 716.796 1093.9998 311.87503 81
220010000 210408 748.45276 1041.6517 314.47513 104
220010000 210408 743.2976 996.77155 320.03287 97
220010000 210408 756.3607 1056.6433 316.3755 115
220010000 210408 746.846 1061.2408 313.34735 4

# Dubaru Vine Canyon Gray Gray Mane Sentinel
220010000 210407 665.2425 882.2069 319.20444 41
220010000 210407 654.19507 945.89124 311.16437 94
220010000 210407 626.9935 890.9123 309.67438 24
220010000 210407 675.85803 908.06805 310.66562 13
220010000 210407 676.4476 1035.378 314.1228 24
220010000 210407 637.91705 907.49805 311.16086 29
220010000 210407 743.42065 1034.584 316.406 85

# Dubaru Vine Canyon Gray DunDun Sentinel
220010000 210396 671.95465 874.40784 319.84326 117
220010000 210396 651.6115 900.7992 310.51038 71
220010000 210396 682.0983 907.59644 310.33472 20
220010000 210396 640.0939 887.9148 309.22275 94
220010000 210396 694.7586 873.41595 316.40796 0
220010000 210396 621.40674 883.2602 309.71112 67
220010000 210396 664.73663 906.02185 310.45306 58
220010000 210396 678.91534 1024.1243 314.39548 107
220010000 210396 640.17944 1056.1799 312.89468 67
220010000 210396 628.3818 870.137 313.8941 54
220010000 210396 731.2947 993.09235 320.20273 114
220010000 210396 645.4062 865.74915 317.94955 107
220010000 210396 634.67316 872.7544 315.75015 1
220010000 210396 659.1206 877.82074 319.3417 52
220010000 210396 751.32025 1051.4655 315.16257 20
220010000 210396 643.76447 916.48706 310.9032 31
220010000 210396 693.49084 888.328 314.38297 38

# Dubaru Vine Canyon Gray Gray Mane Patrol
220010000 210407 740.12714 1064.2533 314.1548 40
220010000 210407 651.6818 961.9146 308.39102 102
220010000 210407 651.5349 863.29517 319.3806 80
220010000 210407 653.5915 907.5444 310.9105 29
220010000 210407 739.3942 1003.8283 318.82074 111
220010000 210407 676.4721 993.33234 310.8141 60
220010000 210407 631.0603 864.11957 314.87015 61
220010000 210407 645.1559 947.1805 311.44763 55
220010000 210407 645.98334 931.27075 311.75 20
220010000 210407 636.72943 895.0882 310.12274 7
220010000 210407 655.62006 870.83936 319.49536 76
220010000 210407 665.0987 899.3819 311.21133 110
220010000 210407 700.2963 884.0788 314.19315 99
220010000 210407 676.7584 868.39764 319.92755 77
220010000 210407 627.79895 876.29126 312.8509 34
220010000 210407 640.2015 1045.4325 313.35556 90
220010000 210407 723.9798 995.80884 320.78458 60
220010000 210407 647.4753 973.49146 305.78796 60
220010000 210407 686.49084 894.92017 311.405 101
220010000 210407 687.51605 877.201 317.36752 64
220010000 210407 661.80945 974.18884 308.29205 88
220010000 210407 681.7254 1007.4898 312.34567 95

# Dubaru Vine Canyon Gray Cruel Hatata
220010000 210409 676.45447 901.2601 310.48355 109
220010000 210409 666.1289 869.09314 320.16986 9

# Odella Plantation DunDun Sentry
220010000 210394 746.2239 1522.1112 292.86108 107
220010000 210394 623.845 1462.9187 294.1354 78
220010000 210394 678.51984 1508.8102 292.92743 68
220010000 210394 622.0384 1445.7434 294.8798 86
220010000 210394 718.1124 1517.9615 293.70782 30
220010000 210394 691.74164 1518.9454 295.19724 55
220010000 210394 664.93445 1524.73 292.09033 38
220010000 210394 616.4198 1423.269 298.4207 71
220010000 210394 620.11786 1454.4246 294.61765 4
220010000 210394 699.09796 1527.1173 295.4326 39
220010000 210394 609.1711 1448.0828 295.4397 28
220010000 210394 629.1667 1431.28 297.20792 100
220010000 210394 610.6652 1435.3353 296.83304 36
220010000 210394 709.43524 1543.4431 295.8755 5
220010000 210394 620.06775 1433.9556 296.63333 77
220010000 210394 725.66504 1535.6334 295.7166 105
220010000 210394 732.8456 1514.0488 292.7002 67
220010000 210394 706.85425 1503.8807 295.0149 77
220010000 210394 650.7614 1535.0522 294.14972 52

# Odella Plantation DunDun Farmer
220010000 210391 667.8715 1537.4473 294.51334 85
220010000 210391 669.66003 1545.4836 295.6532 57
220010000 210391 658.6535 1434.3734 296.11917 34
220010000 210391 637.0707 1482.1748 294.93982 3
220010000 210391 543.84784 1549.7251 316.019 67
220010000 210391 544.74817 1490.4225 309.20325 96
220010000 210391 610.3265 1542.6208 295.89542 63
220010000 210391 731.7703 1542.1317 295.88113 33
220010000 210391 651.35394 1416.765 297.0 71
220010000 210391 569.25653 1426.1322 309.8368 80
220010000 210391 558.9634 1547.8167 315.21564 24
220010000 210391 660.0276 1531.3091 293.07727 79
220010000 210391 650.47894 1476.2079 295.33206 90
220010000 210391 660.8165 1423.2327 297.01886 107
220010000 210391 556.40424 1550.6394 314.98944 44
220010000 210391 553.16077 1559.5869 315.7451 15
220010000 210391 647.72284 1454.0286 295.09213 49
220010000 210391 651.7778 1430.0323 297.13687 83
220010000 210391 552.77045 1510.3353 310.56287 89
220010000 210391 716.6217 1546.2035 295.91385 71
220010000 210391 726.4545 1545.846 295.875 52
220010000 210391 738.96014 1525.4855 292.59714 16
220010000 210391 659.87103 1467.0038 295.875 112
220010000 210391 608.66425 1553.1827 296.49045 31
220010000 210391 626.8242 1545.6531 296.77985 55
220010000 210391 544.79755 1499.3752 309.58594 66
220010000 210391 570.5501 1415.7806 309.77066 105
220010000 210391 664.08264 1445.3567 295.83997 18
220010000 210391 554.4582 1539.4077 315.2416 17
220010000 210391 507.2082 1382.0586 315.66718 59
220010000 210391 564.10565 1407.9224 310.125 77
220010000 210391 517.028 1414.9811 315.62613 61
220010000 210391 499.97153 1396.2961 315.30908 40
220010000 210391 508.48404 1407.8712 314.86694 73
220010000 210391 554.8309 1408.3088 310.54962 50
220010000 210391 727.5583 1510.4408 292.77762 52
220010000 210391 502.77936 1390.0562 315.3298 39
220010000 210391 544.77985 1505.5901 309.94876 24
220010000 210391 729.3652 1520.1052 292.7697 26
220010000 210391 516.43823 1381.7012 315.41235 95
220010000 210391 656.8284 1454.3009 295.8018 98
220010000 210391 558.99 1497.32 309.25125 41
220010000 210391 550.5826 1418.7306 310.0185 27
220010000 210391 645.02264 1420.5856 297.1616 116
220010000 210391 557.0375 1400.7979 311.25 114
220010000 210391 516.9077 1397.0741 314.55786 103
220010000 210391 507.82703 1399.7393 314.625 7
220010000 210391 540.8162 1416.7156 312.25122 66

# Odella Plantation Gray Mane Sentinel
220010000 210396 610.41003 1517.332 293.74048 53
220010000 210396 638.6086 1546.8298 297.28354 114
220010000 210396 603.76105 1551.536 296.288 44
220010000 210396 621.83014 1555.5436 296.98938 117
220010000 210396 619.69934 1536.8708 295.05902 25
220010000 210396 610.5995 1565.1873 297.19922 45

# Odella Plantation Gray Mane Fighter
220010000 210397 723.4428 1503.5905 294.06042 45
220010000 210397 685.0143 1542.3885 296.82285 73
220010000 210397 740.1564 1535.4073 295.01025 14
220010000 210397 685.22424 1384.0083 289.97247 72
220010000 210397 703.6763 1395.6333 288.67084 100

# Odella Plantation 1-Year-Old Ginseng Root
220010000 210595 569.9711 1439.8833 310.25 75

# Odella Plantation DunDun Watchtower Guard
220010000 210609 560.5105 1456.3275 317.6324 21
220010000 210609 457.72916 1440.0327 345.13004 76
220010000 210609 746.10974 1508.3667 299.28885 84

# Ishalgen Prison Camp Grave Sparkle
220010000 210403 561.1293 1933.6049 286.43445 48
220010000 210403 569.1429 1925.0867 285.26434 58
220010000 210403 574.827 1932.8473 286.7309 2
220010000 210403 589.5572 1924.1796 286.00598 9
220010000 210403 573.68896 1918.1871 284.7041 60
220010000 210403 582.2445 1923.9784 285.38623 58

# Ishalgen Prison Camp Thorny Hair Amphis
220010000 210404 622.586 1850.7919 279.31943 66
220010000 210404 669.09564 1804.249 271.23444 43
220010000 210404 568.0109 1833.3745 293.24228 103
220010000 210404 599.49615 1851.463 285.35373 50
220010000 210404 607.1612 1892.8502 282.6257 18
220010000 210404 592.7871 1915.1552 283.9702 51
220010000 210404 665.52014 1845.2501 275.90625 75
220010000 210404 593.38245 1874.465 283.99002 94
220010000 210404 655.1369 1818.2886 273.8975 53
220010000 210404 666.9228 1832.0507 273.21133 0
220010000 210404 580.73596 1918.4658 284.35812 60
220010000 210404 576.3765 1863.1082 288.1188 61
220010000 210404 655.7055 1827.0679 274.16342 37
220010000 210404 666.4758 1822.5872 272.38196 104
220010000 210404 649.279 1839.5054 274.42007 69
220010000 210404 662.26404 1815.4423 271.8053 79
220010000 210404 559.8688 1851.102 292.75 11
220010000 210404 674.7214 1812.1627 271.14532 26
220010000 210404 674.9628 1822.6288 272.40967 13
220010000 210404 677.05615 1798.1193 271.7566 26
220010000 210404 675.4364 1848.2535 276.0634 40
220010000 210404 681.0249 1835.661 274.64667 10
220010000 210404 612.96246 1905.7319 284.0868 27
220010000 210404 635.421 1852.5303 275.88562 48

# Ishalgen Prison Camp Vengeful Ghost
220010000 210592 583.72784 1890.9513 284.767 17
220010000 210592 577.33405 1897.612 285.31586 41
220010000 210592 577.4407 1853.2605 288.9011 60
220010000 210592 546.1688 1847.9066 294.48584 101
220010000 210592 557.1476 1888.519 285.4884 108
220010000 210592 534.3775 1922.8243 289.70117 71
220010000 210593 571.267 1869.23 288.25537 92
220010000 210592 576.6426 1887.9062 285.46436 4
220010000 210593 565.43866 1899.0428 284.48965 65
220010000 210593 568.9542 1879.0392 285.75043 1
220010000 210593 540.17596 1865.2544 293.62762 64
220010000 210592 576.66675 1879.6532 285.41666 60
220010000 210592 580.8906 1840.5472 290.11414 9
220010000 210592 601.7321 1842.2 286.77502 118
220010000 210592 572.23206 1898.2466 285.3596 57
220010000 210593 566.6971 1863.0569 291.04614 103
220010000 210593 552.1493 1866.8516 291.02777 60
220010000 210592 542.99023 1900.5876 289.24332 89
220010000 210592 549.2807 1927.9269 286.2149 38
220010000 210592 554.8394 1906.3806 284.52008 86
220010000 210592 566.85547 1885.5002 285.75 1
220010000 210592 588.023 1847.765 287.1368 25

# Ishalgen Prison Camp Cursed Kberun
220010000 210594 571.2673 1882.1464 285.71335 87
220010000 210594 562.38135 1892.8634 284.9631 80

# Obelisk
220010000 250093 587.95325 2466.6455 279.13333 97

# Trainig Dummy
220010000 700102 609.4572 2454.6704 280.5 46
220010000 700103 606.3851 2452.5564 280.5 40

# Ulgorn Fighter (Ulgorn Raider is the wrong name i think)
220010000 203505 608.534 2457.2844 280.5 99
220010000 203506 603.8317 2453.9119 280.29037 112

# ulgorn raider (fighting NPC)
220010000 203506 636.6038 2775.3313 295.03775 22
220010000 203506 596.19604 2864.5537 303.375 59
220010000 203506 636.0834 2810.9395 295.99902 74
220010000 203506 167.65308 2571.02 303.6225 27
220010000 203506 148.51956 2547.9836 308.87396 44
220010000 203506 356.13483 2826.6108 304.49158 30
220010000 203506 424.64194 2836.3926 296.0 6
220010000 203506 350.0478 2723.1504 289.6999 82
220010000 203506 184.73802 2554.8499 302.4469 30
220010000 203506 462.45886 2773.7969 288.9713 51
220010000 203506 469.7113 2874.9578 308.75 69
220010000 203506 140.30984 2650.579 305.8918 71
220010000 203506 234.13878 2821.836 313.76025 21
220010000 203506 301.15488 2550.2502 288.25 8

# Mailbox
220010000 700079 562.1119 2426.1196 278.5 25

# lil drake or what ever xD (Tamed Zaif)
220010000 203356 588.66974 2449.69 278.375 43

# Ulgorn Bandits (looks like the same NPCType then Farm Worker,
# but the NPC here will die  after 5 - 10 minutes,so mob´s spawn there,too)
220010000 203520 658.6556 2111.017 250.54097 73
220010000 203520 561.48676 2074.3237 253.80246 60
220010000 203521 613.8098 2071.2793 252.18193 73
220010000 203521 572.71783 2048.0242 256.375 64
220010000 203520 390.6109 2237.8704 251.875 30
220010000 203520 435.2955 2228.2458 249.75 61
220010000 203521 445.73843 2162.8813 249.71126 23

# Ulgorn Bandits (Walking NPC)
220010000 203505 164.83386 2693.845 304.518 11
220010000 203505 391.71545 2803.6228 296.34604 45
220010000 203505 270.84305 2583.644 289.91687 83
220010000 203505 391.08435 2802.949 296.3327 47
220010000 203505 606.6023 2822.2683 297.83734 102
220010000 203505 270.0811 2584.0276 289.98813 83
220010000 203505 607.34174 2822.9966 297.79114 102

# Sprig Fighter (spawns arround Ulgorn Bandits)
220010000 210727 590.42847 2054.2146 256.04468 23
220010000 210727 586.831 2045.5536 256.375 2
220010000 210727 579.202 2079.8865 253.91068 107
220010000 210727 638.6496 2098.7434 249.36914 22
220010000 210727 642.8697 2108.1362 249.7337 8
220010000 210727 567.8853 2050.197 256.5 112
220010000 210727 646.8603 2116.562 249.5373 7
220010000 210727 628.0614 2086.5806 251.34256 7
220010000 210727 570.7165 2090.9783 252.56929 26
220010000 210727 667.31805 2125.2705 250.7956 53
220010000 210727 616.3703 2090.5652 250.80023 7
220010000 210727 585.7821 2039.686 256.375 42
220010000 210727 567.62964 2077.262 253.75 75
220010000 210727 561.98474 2088.2312 252.0788 18
220010000 210727 608.35516 2068.693 252.52106 31
220010000 210727 632.04584 2106.925 248.82005 80
220010000 210727 556.6235 2082.679 252.54129 44
220010000 210727 579.2069 2088.6204 254.07332 72
220010000 210727 655.61743 2101.6807 250.375 57
220010000 210727 616.9155 2074.611 252.25 19
220010000 210727 650.1705 2104.532 250.375 106
220010000 210727 569.12134 2071.3733 253.75 54
220010000 210727 598.952 2054.2312 254.80704 11
220010000 210727 622.1254 2100.6855 249.16861 71
220010000 210727 610.5659 2081.0745 252.27606 33
220010000 210727 578.39056 2058.957 255.65479 84
220010000 210727 655.0894 2108.7434 250.44308 14
220010000 210727 578.27246 2048.3127 256.375 117
220010000 210727 666.61804 2116.5483 250.75 13
220010000 210727 552.6981 2076.3796 253.77373 83
220010000 210727 603.371 2093.6387 250.05829 63
220010000 210727 640.5695 2118.8945 248.74287 84
220010000 210727 607.72455 2058.878 252.87178 19
220010000 210727 440.41885 2224.724 249.67856 52
220010000 210727 449.1979 2166.6934 249.42513 78
220010000 210727 394.46948 2234.049 251.875 114
220010000 210727 394.37775 2244.7163 251.875 81
220010000 210727 386.40256 2232.123 251.875 22
220010000 210727 442.01797 2154.0857 249.86964 20
220010000 210727 430.84674 2230.2473 249.75 112

# Qooqoo
220010000 210340 430.15353 2295.0288 255.1893 89
220010000 210340 424.64145 2293.214 255.25 107
220010000 210340 427.9895 2297.9377 255.25 89
220010000 210340 428.17844 2292.091 255.13069 95
220010000 210340 427.36847 2295.2114 255.25 89
220010000 210340 432.62204 2285.1448 254.57991 89

# Floating Cargo Box
220010000 210637 1198.579 1832.241 247.25 24
220010000 210637 1161.7477 1905.3934 247.59346 99
220010000 210637 1185.6261 1824.2487 247.57826 98
220010000 210637 1155.1185 1901.748 247.33566 3
220010000 210637 1185.1486 1834.8488 247.125 98
220010000 210637 1162.3206 1892.8159 247.55397 89
220010000 210637 1197.1545 1821.677 247.65765 8
220010000 210637 1145.7327 1885.5891 247.25 35
220010000 210637 1149.1349 1895.5303 247.125 7
220010000 210637 1202.9547 1803.6417 246.9925 94

# Laborer (this one will walk arround this small place)
220010000 210706 544.9623 2554.9841 269.30344 74

# Laborer
220010000 203508 541.3861 2562.275 269.39218 25
220010000 203509 552.57874 2557.8943 270.27957 5
