# Monster spawns by Darkwolf999.
# Still Some Mobs Missing 
# When I Have More Info I Will Add Them,
# Remember The Spawns Need A Little Rework Later.
# mapid npcid x z y heading

# Brusthonin
220050000 213859 2060.6218 2090.1582 27.211136 106
220050000 213890 2729.8767 1304.5364 12.484589 87
220050000 213854 2820.001 1992.24 23.75 53
220050000 213885 2516.0757 1730.1719 23.25473 58
220050000 213854 2784.396 1724.3344 22.0 111
220050000 213911 2556.7046 2175.6228 18.125 86
220050000 213854 2842.3965 1813.7896 27.45044 87
220050000 213877 2424.7354 1997.454 18.226334 4
220050000 213856 2619.7588 2208.3633 17.53778 79
220050000 213854 2698.792 1834.9344 21.691597 79
220050000 213885 2439.7244 1646.2716 22.108025 71
220050000 213847 2847.5571 1878.3882 26.86502 47
220050000 213909 2049.4548 2111.503 26.687866 41
220050000 213877 2296.3743 1851.6587 25.112839 92
220050000 213868 2548.2373 2028.8236 21.875 100
220050000 213844 2650.6467 2485.1868 29.375 28
220050000 213846 2560.9658 1722.236 20.364525 71
220050000 213875 2288.2927 1714.8495 30.125 2
220050000 213885 2526.6584 1635.4863 22.855362 38
220050000 213885 2514.2937 1625.7395 20.395432 79
220050000 213885 2467.8232 1574.2853 23.664925 31
220050000 213885 2475.2566 1665.1709 19.957214 118
220050000 213862 2467.925 2196.44 18.574692 76
220050000 213871 2386.4558 2220.669 25.414536 34
220050000 213873 2029.3113 2269.3562 21.790237 38
220050000 213877 2329.1633 1922.9817 27.561356 63
220050000 213898 2473.3364 2475.6685 28.562195 73
220050000 213911 2470.0315 2372.0242 17.128021 14
220050000 213854 2849.5098 1778.9786 23.808723 36
220050000 213911 2698.7222 2065.6904 23.39685 72
220050000 213877 2273.607 1921.4779 25.975433 97
220050000 213847 2866.9421 1869.55 27.971878 6
220050000 213911 2543.922 2418.3755 23.115265 39
220050000 213877 2170.3105 1875.7954 26.512787 109
220050000 213849 2616.9175 2325.5247 23.75 46
220050000 213884 1941.8488 2475.5544 17.25 111
220050000 213871 2042.55 2531.6548 24.694046 46
220050000 213896 2776.3682 2200.9006 24.79602 110
220050000 213871 2016.4718 2410.3591 15.764084 72
220050000 213885 2451.5398 1615.0388 22.552673 110
220050000 213881 1861.1586 2420.6926 13.171936 52
220050000 213889 2730.8489 1375.9766 25.43747 33
220050000 213885 2623.5417 1661.9984 27.085922 7
220050000 213855 2705.8015 2207.034 20.577026 79
220050000 213877 2153.1611 1886.7379 26.20388 34
220050000 213845 2571.1145 1907.1437 23.875 35
220050000 213854 2721.2395 1808.0345 25.45031 104
220050000 213875 2420.2559 1933.4122 25.984009 79
220050000 213883 1959.9828 2529.3982 25.622849 111
220050000 213911 2547.1987 2308.618 15.28862 108
220050000 213885 2582.3564 1691.9316 21.481995 91
220050000 213883 1869.4169 2416.7417 14.125 86
220050000 213871 2141.5173 2286.9702 39.625 83
220050000 213871 2410.3975 2189.088 23.007324 60
220050000 213871 1951.7657 2278.5833 17.977188 31
220050000 213854 2550.7979 1827.6024 27.4001 91
220050000 213885 2534.1965 1590.064 22.665848 109
220050000 213889 2718.9949 1386.564 24.522385 40
220050000 213885 2521.8867 1710.5935 23.280014 96
220050000 213885 2733.754 1631.1809 27.837006 99
220050000 213873 2034.6252 2292.9302 18.066864 16
220050000 213891 2647.982 1654.7021 26.497864 58
220050000 213846 2545.0063 1731.0215 22.815735 60
220050000 213854 2853.3257 1955.7852 23.75 24
220050000 213898 2661.719 2323.088 26.75 44
220050000 213871 2262.7197 2114.0166 38.87085 73
220050000 213877 2409.4258 1886.9086 16.189651 102
220050000 213889 2705.6238 1399.2782 24.513176 42
220050000 213873 2001.2305 2299.3604 18.153809 59
220050000 213850 2500.5554 2500.8975 28.896378 48
220050000 213849 2806.604 2008.1385 23.522888 25
220050000 213846 2596.8167 1711.123 17.41066 91
220050000 213873 2088.9504 2018.9838 34.239693 43
220050000 213847 2839.3657 1865.0361 26.554169 65
220050000 213865 2229.7188 2135.0679 44.5 100
220050000 213885 2542.4114 1653.3301 21.33313 8
220050000 213856 2614.41 2213.5999 17.47377 45
220050000 213873 2053.412 2045.3015 30.308426 36
220050000 213873 2018.6907 2246.7695 21.38945 64
220050000 213875 2353.7168 1926.9785 24.688843 17
220050000 213874 2414.7668 2277.6572 16.614838 42
220050000 213909 2051.7058 2102.5208 26.73584 56
220050000 213885 2479.9736 1601.0027 21.500336 32
220050000 213847 2862.7344 1825.7773 26.934814 3
220050000 213879 1989.285 2512.0386 18.960136 55
220050000 213868 2495.987 2081.5881 21.30391 59
220050000 213844 2680.4177 2211.694 18.151108 44
220050000 213877 2104.1538 1825.8297 26.664482 44
220050000 213865 2214.4004 2160.0237 44.472015 119
220050000 213891 2575.2266 1409.194 26.002037 95
220050000 213843 2549.4778 2355.4285 18.032639 77
220050000 213880 1953.9729 2599.531 39.27762 113
220050000 213883 1901.9176 2495.3098 17.36985 21
220050000 213896 2786.4814 2213.974 28.992126 37
220050000 213898 2621.5322 2294.713 25.503418 106
220050000 213875 2161.2424 1877.3679 26.586853 32
220050000 213896 2805.2375 2225.882 33.907913 104
220050000 213873 2075.7334 1987.0172 30.669762 13
220050000 213883 1981.5428 2497.0981 18.290062 113
220050000 213885 2642.946 1680.8414 20.631744 30
220050000 213873 2059.67 2055.254 29.639893 20
220050000 213885 2487.3994 1617.7996 19.025146 44
220050000 213854 2709.6956 1922.3265 21.682083 54
220050000 213868 2386.4966 2252.4138 20.849136 67
220050000 213846 2529.2937 1750.4089 23.268585 17
220050000 213850 2539.6165 2476.0154 27.273972 63
220050000 213891 2649.8884 1644.8431 28.980858 97
220050000 213872 2291.1829 2381.8308 19.801071 119
220050000 213845 2574.2493 1846.8446 24.781158 16
220050000 213877 2335.638 1964.4471 25.902946 30
220050000 213854 2608.8733 1914.7866 24.021255 19
220050000 213872 2298.2834 2365.5107 19.55098 57
220050000 213868 2177.714 2258.5225 37.69339 9
220050000 213897 2799.3867 2239.048 34.537186 25
220050000 213875 2410.0217 1960.866 26.375 77
220050000 213873 2031.2395 2229.1726 21.672531 40
220050000 213844 2708.2915 2222.5713 20.766754 66
220050000 213872 2277.5374 2375.7139 19.421799 31
220050000 213885 2524.9531 1597.2566 21.67871 107
220050000 213875 2138.174 1770.9542 24.75 52
220050000 213891 2541.8008 1505.5809 21.707443 101
220050000 213844 2695.248 2320.193 27.336151 24
220050000 213885 2700.9434 1623.5039 20.281006 57
220050000 213885 2464.4402 1643.0216 21.631126 9
220050000 213843 2736.7773 2320.4744 23.80748 18
220050000 213843 2740.0835 2224.1804 20.145874 13
220050000 213898 2553.8804 2428.7534 22.514954 15
220050000 213894 2997.7336 2490.5154 6.6700134 56
220050000 213850 2481.6465 2470.223 28.036026 81
220050000 213844 2647.2559 2225.2375 17.453491 40
220050000 213877 2222.2395 1861.1901 31.0 36
220050000 213880 1928.6943 2607.1814 38.867233 35
220050000 213881 1832.4933 2442.6252 14.500481 38
220050000 213909 2048.5474 2125.593 24.289917 52
220050000 213872 2397.187 2402.5303 16.276886 12
220050000 213872 2424.3225 2365.9138 18.650543 91
220050000 213868 2276.072 2202.0278 39.243042 87
220050000 213891 2572.4277 1395.6863 26.875 86
220050000 213854 2756.1184 1773.4629 23.376343 111
220050000 213894 2977.2014 2477.459 9.458725 97
220050000 213865 2213.8188 2125.2952 44.5 46
220050000 213859 2068.576 2100.26 27.25 25
220050000 213877 2327.2537 1943.2793 27.5 87
220050000 213885 2490.281 1662.5527 16.107437 14
220050000 213865 2223.4817 2119.847 44.625 92
220050000 213873 2071.7812 2140.7825 27.341873 42
220050000 213897 2820.6155 2201.3044 36.06192 25
220050000 213877 2292.0156 1899.0249 27.248047 103
220050000 213898 2608.104 2314.8926 26.082642 82
220050000 213877 2319.4316 1723.1384 29.660522 1
220050000 213845 2560.91 1835.6836 25.906036 49
220050000 213875 2283.3208 1734.6361 29.585243 76
220050000 213897 2622.4963 2187.048 17.690506 58
220050000 213877 2412.7588 1994.1917 18.45787 1
220050000 213874 2052.5818 2426.2983 22.697723 89
220050000 213877 2374.901 1939.1456 23.939857 67
220050000 213883 1866.9209 2442.6438 14.125 113
220050000 213874 2010.2582 2342.9316 13.741455 55
220050000 213854 2480.611 1925.7893 23.234085 45
220050000 213911 2722.8687 2182.5227 25.5 57
220050000 213883 1924.203 2585.5098 39.375 59
220050000 213871 2148.5603 2307.2073 42.147766 13
220050000 213885 2436.2974 1613.8707 26.048233 51
220050000 213875 2295.4358 1819.4868 24.673233 97
220050000 213896 2790.515 2232.1614 32.221542 25
220050000 213911 2519.5757 2325.9766 15.329559 108
220050000 213871 2175.2554 2275.9316 38.338806 89
220050000 213846 2887.8486 1838.1519 26.875 51
220050000 213911 2740.1714 2158.3162 25.444992 35
220050000 213873 2015.4658 2235.1052 21.805084 90
220050000 213877 2164.2598 1848.6978 26.58139 58
220050000 213873 2095.396 2002.4526 37.98813 24
220050000 213885 2445.1702 1660.8721 21.054504 110
220050000 213846 2783.4226 1961.044 21.25 99
220050000 213885 2606.0466 1652.024 28.510246 90
220050000 213897 2685.2617 2135.4978 22.644287 103
220050000 213881 1863.5067 2437.3577 14.125 114
220050000 213854 2823.1155 1805.7979 22.194717 54
220050000 213871 2264.4998 2150.896 37.531235 29
220050000 213877 2259.8496 1745.3164 29.2406 53
220050000 213854 2595.0535 1877.1854 24.626564 74
220050000 213877 2344.0242 1925.0624 25.996979 16
220050000 213885 2538.0623 1757.1399 23.146378 13
220050000 213873 2076.48 2130.334 28.61499 24
220050000 213911 2587.6565 2165.87 18.220413 4
220050000 213911 2641.9624 2201.7915 17.6344 114
220050000 213871 1911.7163 2258.0994 15.51152 36
220050000 213885 2711.9082 1662.2308 27.607788 0
220050000 213877 2415.457 2022.5618 25.966064 19
220050000 213911 2649.2466 2020.581 20.489227 63
220050000 213870 2199.7314 2260.7803 39.254578 0
220050000 213854 2735.1567 1886.7548 22.0 39
220050000 213885 2535.2947 1708.0674 22.75 110
220050000 213891 2612.8372 1677.4006 26.369507 21
220050000 213885 2511.5312 1719.5883 22.636375 21
220050000 213854 2532.2234 1926.0443 24.222076 42
220050000 213846 2570.6885 1738.0562 20.95346 54
220050000 213868 2526.981 2020.8685 23.080124 62
220050000 213873 2077.1895 2153.273 29.788849 21
220050000 213884 2010.0762 2490.789 19.25476 15
220050000 213885 2434.2202 1666.7173 21.989777 45
220050000 213854 2761.1077 1751.2983 22.30577 84
220050000 213854 2764.418 1726.0286 22.369385 39
220050000 213891 2433.928 1704.0432 28.150208 74
220050000 213847 2872.279 1838.761 26.772202 25
220050000 213871 2039.2219 2440.9036 16.757843 16
220050000 213854 2455.304 2356.6858 17.705215 80
220050000 213856 2563.1428 2150.5273 18.392853 62
220050000 213911 2673.7942 2011.2384 20.676674 40
220050000 213885 2638.7173 1648.1736 27.908981 118
220050000 213854 2876.3613 1829.0176 27.133545 12
220050000 213877 2249.9216 1712.9854 30.25673 108
220050000 213911 2546.7769 2404.981 22.5 51
220050000 213891 2541.5923 1477.7179 24.75193 91
220050000 213883 1872.7784 2428.6733 14.125 93
220050000 213873 2076.4714 2055.8745 28.05893 112
220050000 213891 2501.6113 1401.5454 27.484528 101
220050000 213877 2201.599 1856.1678 31.099945 51
220050000 213885 2479.9985 1626.56 20.250183 57
220050000 213843 2725.8462 2326.7544 29.304901 20
220050000 213854 2388.5056 2404.5674 15.867279 104
220050000 213896 2682.814 2225.6582 18.375 21
220050000 213877 2387.2417 1862.2603 26.656128 48
220050000 213885 2534.2432 1643.7301 21.846275 10
220050000 213877 2393.1865 1917.3868 14.625 82
220050000 213862 2457.208 2221.8306 18.148499 29
220050000 213907 2584.9355 1929.178 21.441528 101
220050000 213873 2012.3269 2304.8962 18.0 71
220050000 213884 1915.1897 2478.5454 17.25 16
220050000 213896 2535.6133 2348.0186 17.60199 29
220050000 213885 2450.4104 1645.4298 22.160637 46
220050000 213859 2057.7114 2125.737 24.856964 109
220050000 213881 1972.3961 2494.7354 17.891434 86
220050000 213885 2430.1028 1622.1969 26.831657 104
220050000 213884 1857.8142 2444.8738 14.210999 6
220050000 213907 2555.337 1926.6847 21.458557 84
220050000 213854 2856.5215 1789.4211 27.081635 17
220050000 213885 2569.2576 1659.1641 23.625 85
220050000 213877 2339.05 1877.6628 27.110184 9
220050000 213850 2623.852 2453.1394 26.964706 29
220050000 213877 2202.78 1877.1389 29.72757 103
220050000 213871 1922.1017 2240.7966 16.531776 37
220050000 213875 2359.0234 1878.0271 27.693588 118
220050000 213870 2283.1208 2183.4514 39.400127 75
220050000 213844 2719.192 2235.05 20.125 91
220050000 213883 1930.8882 2491.417 17.25 61
220050000 213854 2549.4766 1907.6332 23.509209 77
220050000 213845 2530.3213 1838.9592 28.294968 66
220050000 213885 2494.7004 1753.7919 22.348984 61
220050000 213854 2732.4954 1772.2284 23.216629 27
220050000 213891 2554.1716 1682.5331 21.481003 1
220050000 213896 2568.801 2377.9512 18.196884 9
220050000 213877 2336.19 1957.862 25.875 51
220050000 213877 2400.119 2025.8115 25.625 50
220050000 213873 2022.467 2236.152 21.884506 2
220050000 213885 2521.0645 1607.4366 21.383057 63
220050000 213884 1952.312 2540.2927 25.812775 13
220050000 213881 1954.4758 2532.3242 25.40474 108
220050000 213891 2552.5847 1450.8223 29.381332 103
220050000 213874 2011.802 2335.789 13.662933 94
220050000 213881 1953.8484 2587.9624 38.766525 52
220050000 213874 2433.0542 2279.4893 15.061798 41
220050000 213885 2522.1785 1651.4786 21.386154 93
220050000 213873 2072.5647 2000.4882 29.267311 24
220050000 213846 2887.672 1902.654 28.020386 27
220050000 213885 2553.5237 1631.5265 23.75 73
220050000 213854 2780.3784 1779.2368 22.0 10
220050000 213891 2541.8794 1396.7234 28.284576 9
220050000 213870 2291.875 2156.1763 39.25 7
220050000 213891 2717.3315 1647.5677 27.374664 105
220050000 213875 2161.5176 1765.0554 24.434036 86
220050000 213871 2017.533 2517.614 23.593231 75
220050000 213865 2181.0967 2127.9377 44.93535 76
220050000 213875 2174.1106 1855.8475 26.770737 90
220050000 213911 2442.0352 2358.3296 16.879395 89
220050000 213871 1939.2255 2262.147 15.125 101
220050000 213874 2050.682 2437.3 19.898834 48
220050000 213898 2508.8945 2471.771 26.79181 24
220050000 213891 2577.247 1700.2826 19.085236 108
220050000 213844 2631.6475 2208.249 18.166443 77
220050000 213844 2683.2786 2312.6045 24.75 57
220050000 213877 2366.6838 1884.3785 27.53952 58
220050000 213889 2697.4163 1328.1849 11.461334 105
220050000 213868 2532.4634 2009.7186 24.584663 65
220050000 213911 2683.4558 2085.5852 22.977036 96
220050000 213872 2312.7458 2360.423 19.95871 36
220050000 213850 2420.7014 2406.492 16.425354 100
220050000 213875 2318.7224 1851.2611 24.0 23
220050000 213911 2713.2039 2019.4321 23.575241 69
220050000 213877 2346.6846 1952.9786 25.936165 27
220050000 213911 2620.7256 2201.712 17.538391 113
220050000 213894 2946.0708 2461.5906 12.146164 97
220050000 213885 2528.1672 1578.9817 20.70726 81
220050000 213889 2698.4944 1349.5056 14.719101 114
220050000 213911 2387.3313 2390.869 15.224976 89
220050000 213885 2524.4673 1759.1691 23.521133 56
220050000 213868 2261.0347 2177.9595 38.053467 63
220050000 213911 2634.9963 2008.8882 20.94403 91
220050000 213885 2450.1174 1604.2787 25.558067 100
220050000 213877 2203.3447 1859.0201 31.022804 58
220050000 213854 2830.6982 2002.9972 24.030525 16
220050000 213891 2490.804 1416.304 24.599258 52
220050000 213877 2404.8857 1819.4312 24.410553 1
220050000 213877 2321.3992 1883.3314 23.412552 11
220050000 213873 2096.701 2006.8799 38.33545 24
220050000 213846 2572.1135 1691.0461 21.691711 55
220050000 213898 2688.714 2328.7393 26.315567 117
220050000 213870 2232.9673 2280.4807 39.719955 35
220050000 213877 2399.8855 1976.3685 15.125 2
220050000 213870 2289.6238 2221.0806 37.26381 119
220050000 213879 1920.6166 2474.575 17.25 95
220050000 213871 2130.5864 2299.4412 40.44519 37
220050000 213871 2346.155 2252.119 23.350449 119
220050000 213850 2847.2847 1970.1727 23.75 113
220050000 213885 2426.466 1616.6488 28.470871 48
220050000 213875 2337.849 1932.3945 26.568176 70
220050000 213843 2730.1807 2312.364 23.40921 106
220050000 213877 2432.009 1832.6635 17.790375 65
220050000 213862 2443.5642 2202.3162 20.409714 86
220050000 213874 2411.773 2264.677 20.385315 85
220050000 213877 2303.7407 1717.7427 30.125 97
220050000 213896 2584.292 2170.0295 18.125 3
220050000 213877 2367.9238 1981.5826 15.690788 83
220050000 213891 2486.908 1689.1704 18.393112 64
220050000 213874 2456.9573 2264.1584 14.370438 101
220050000 213898 2582.5188 2308.1968 21.395126 68
220050000 213897 2615.9556 2192.6743 17.75 32
220050000 213890 2747.8665 1235.7778 21.922195 114
220050000 213873 2088.5508 1996.3019 36.440536 88
220050000 213891 2567.6497 1425.6553 27.061066 3
220050000 213891 2530.577 1695.7617 20.345215 40
220050000 213247 2151.9934 1873.2759 26.627472 55
220050000 213874 2061.9995 2446.6357 18.630798 10
220050000 213875 2377.5723 1894.2747 25.526733 119
220050000 213911 2440.11 2380.7456 17.126038 13
220050000 213877 2398.248 1930.3285 14.765503 114
220050000 213854 2508.5244 1916.1292 24.415848 96
220050000 213885 2685.6777 1664.8038 21.284477 45
220050000 213871 2263.7344 2183.0374 38.196075 56
220050000 213875 2350.987 1940.7035 25.688309 29
220050000 213877 2396.9473 1969.0034 14.875 115
220050000 213885 2676.652 1622.7517 24.493011 8
220050000 213877 2392.6777 1944.5342 15.460388 90
220050000 213885 2423.9944 1629.0621 24.945282 90
220050000 213871 2317.6147 2344.152 19.625 59
220050000 213885 2714.268 1633.7773 24.77243 114
220050000 213898 2633.9553 2300.4363 25.627792 30
220050000 213873 2033.5771 2305.3235 18.125 41
220050000 213894 2977.041 2496.4153 8.619873 68
220050000 213843 2604.7234 2499.9973 26.796219 6
220050000 213885 2455.0137 1624.6278 22.113846 23
220050000 213854 2724.5193 1900.2708 22.0 48
220050000 213873 2038.4364 2238.9856 21.6866 8
220050000 213885 2503.2317 1739.7104 21.183884 104
220050000 213849 2625.1445 2106.1394 24.760544 58
220050000 213884 1905.3002 2466.2676 17.25 51
220050000 213891 2663.4912 1647.2688 24.614304 19
220050000 213875 2371.005 1924.7761 25.450882 41
220050000 213889 2708.8066 1380.8203 19.3042 107
220050000 213875 2375.8347 1913.0394 25.375 32
220050000 213877 2415.5645 1866.3733 15.75 107
220050000 213871 2281.754 2157.5625 39.207275 31
220050000 213873 2089.5854 2007.5382 34.42363 114
220050000 213861 2477.3772 2205.9363 18.051132 118
220050000 213854 2451.3223 2375.8552 17.549332 7
220050000 213885 2706.2615 1675.8406 25.292648 117
220050000 213870 2294.3386 2170.5642 39.25 116
220050000 213898 2519.1216 2452.165 27.0 76
220050000 213909 2040.8389 2129.114 24.36911 64
220050000 213881 1932.0554 2595.0322 39.375 43
220050000 213877 2344.9248 1863.289 24.0 93
220050000 213885 2675.748 1638.6006 21.531494 37
220050000 213850 2775.0845 1995.7019 19.700851 44
220050000 213891 2524.5388 1477.429 23.283676 56
220050000 213891 2474.3225 1624.8914 20.80571 114
220050000 213855 2724.4917 2212.1526 20.301926 82
220050000 213873 2082.3428 2063.6113 29.72638 44
220050000 213847 2846.689 1833.3049 27.0 100
220050000 213879 1881.9062 2432.0732 14.245422 81
220050000 213885 2692.594 1658.2871 22.146027 116
220050000 213881 1992.8263 2490.3577 18.971992 117
220050000 213846 2536.2524 1724.6859 23.511314 72
220050000 213911 2525.931 2309.4785 15.823822 104
220050000 213881 1946.6243 2579.1897 39.476288 75
220050000 213877 2296.4766 1949.8331 26.45543 23
220050000 213868 2534.6555 2056.024 22.789474 45
220050000 213874 2090.6248 2450.357 21.330383 21
220050000 213874 2436.8474 2271.7146 16.482712 46
220050000 213894 2958.719 2467.0554 10.809036 100
220050000 213854 2715.9263 1826.0923 23.614624 37
220050000 213909 2064.4248 2139.0703 25.106201 105
220050000 213854 2547.1482 1850.3959 26.319298 103
220050000 213877 2109.5237 1827.5968 26.5 35
220050000 213854 2711.4543 1849.958 23.465897 66
220050000 213891 2440.9722 1709.4586 28.19281 69
220050000 213877 2395.103 1808.5176 24.523712 76
220050000 213856 2652.401 2194.2283 17.763992 67
220050000 213873 2042.2968 2171.2634 21.110619 61
220050000 213877 2171.4614 1886.118 26.375 119
220050000 213872 2281.0679 2362.035 19.862152 64
220050000 213894 3013.4058 2489.5483 5.746826 5
220050000 213871 2019.2896 2436.2463 13.815201 64
220050000 213891 2457.8206 1706.5083 23.942291 42
220050000 213870 2273.0212 2192.8086 39.202118 92
220050000 213891 2544.0332 1491.0305 24.064407 88
220050000 213877 2380.4363 1882.2996 25.383545 21
220050000 213885 2475.6675 1642.3129 18.252151 44
220050000 213854 2835.646 1975.5583 24.375 65
220050000 213843 2585.1711 2494.8308 29.667175 108
220050000 213854 2495.107 1892.2595 22.802963 30
220050000 213877 2408.3325 2009.3374 22.126831 44
220050000 213854 2593.8325 1862.6536 25.28038 88
220050000 213877 2243.2986 1842.9004 31.0 52
220050000 213885 2586.4968 1704.2938 17.926544 95
220050000 213871 2236.6643 2162.0298 40.92157 63
220050000 213854 2832.1833 1825.2483 24.431152 7
220050000 213850 2523.9773 2495.2822 26.24858 40
220050000 213898 2521.0688 2481.449 27.75653 6
220050000 213854 2829.1865 1942.4023 21.446228 100
220050000 213846 2878.5535 1851.7808 27.146225 47
220050000 213911 2481.1252 2367.2007 16.940613 106
220050000 213898 2490.2903 2489.0588 29.074493 51
220050000 213868 2497.541 2094.8647 19.227966 29
220050000 213846 2582.4333 1729.1954 19.412209 73
220050000 213875 2289.919 1836.7894 24.401321 96
220050000 213843 2567.6272 2369.3474 18.209213 69
220050000 213890 2719.8594 1286.3625 13.983002 78
220050000 213854 2409.0686 2382.4082 16.9077 107
220050000 213855 2665.9539 2200.572 17.3479 68
220050000 213883 1905.1533 2478.4812 17.25 45
220050000 213885 2660.213 1645.4298 24.759026 94
220050000 213873 2028.4817 2255.1963 21.979874 24
220050000 213891 2507.0032 1409.5636 24.940926 72
220050000 213891 2601.6873 1675.6061 28.139473 69
220050000 213894 2964.2766 2483.166 9.892548 69
220050000 213877 2348.0146 1850.2106 23.624084 93
220050000 213891 2497.322 1453.0643 25.207626 58
220050000 213879 1917.3192 2510.4849 17.280304 66
220050000 213898 2581.2158 2332.731 21.280304 110
220050000 213875 2424.8079 1946.8802 25.274017 3
220050000 213870 2208.2368 2287.9514 39.003036 31
220050000 213889 2732.1743 1354.9565 19.657715 22
220050000 213873 2095.4604 1973.6394 34.13765 94
220050000 213854 2572.8154 1828.807 25.476929 117
220050000 213911 2471.514 2453.3228 24.398895 89
220050000 213849 2592.7996 2432.1267 27.0 5
220050000 213877 2362.8174 1928.7437 25.40326 18
220050000 213897 2743.02 2176.2861 25.686249 35
220050000 213854 2784.0415 1768.3612 22.280357 92
220050000 213859 2049.2593 2100.1665 26.864594 83
220050000 213891 2441.2163 1696.9209 25.963074 110
220050000 213911 2383.954 2413.3965 16.127869 68
220050000 213877 2289.8787 1825.5175 24.54515 71


