# Gathering spawns by LIONz.
# When I Have More Info I Will Add Them,
# mapid resourceid x z y heading

#Beluslan

#Platinum
220040000 401022 577.5995 2794.585 431 0
220040000 401022 607.0995 2920.936 429 0
220040000 401022 713.4818 2803.509 395 0
220040000 401022 793.9374 2634.263 412 0
220040000 401022 599.2161 2709.53 402 0
220040000 401022 908.9175 2655.822 417 0
220040000 401022 632.5984 2878.079 399 0
220040000 401022 670.4342 2980.481 425 0
220040000 401022 616.9423 2607.006 406 0
220040000 401022 804.476 2936.999 422 0
